source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
What is the name of the mother of Canada's 23rd prime minister?,Comment s’appelle la mère du 23e Premier ministre canadien ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-ORDINAL', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-NORP', 'O']","['What', 'is', 'the', 'name', 'of', 'the', 'mother', 'of', ""Canada's"", '23rd', 'prime', 'minister', '?']","['Comment', 's', '’', 'appelle', 'la', 'mère', 'du', '23e', 'Premier', 'ministre', 'canadien', '?']"
Who was the first king of Spain?,Qui était le premier roi d’Espagne ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'king', 'of', 'Spain', '?']","['Qui', 'était', 'le', 'premier', 'roi', 'd', '’', 'Espagne', '?']"
Who was the first king of all England?,Qui était le premier roi de toute l’Angleterre ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'king', 'of', 'all', 'England', '?']","['Qui', 'était', 'le', 'premier', 'roi', 'de', 'toute', 'l', '’', 'Angleterre', '?']"
What was the third war actually declared by the United States?,Quelle est la troisième guerre réellement déclarée par les États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'was', 'the', 'third', 'war', 'actually', 'declared', 'by', 'the', 'United', 'States', '?']","['Quelle', 'est', 'la', 'troisième', 'guerre', 'réellement', 'déclarée', 'par', 'les', 'États', '-', 'Unis', '?']"
Who was the 22nd and 24th president of the United States?,Qui était le 22e et 24e président des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', '22nd', 'and', '24th', 'president', 'of', 'the', 'United', 'States', '?']","['Qui', 'était', 'le', '22e', 'et', '24e', 'président', 'des', 'États', '-', 'Unis', '?']"
What year did the Second World War end?,En quelle année s’est achevée la Seconde Guerre mondiale ?,en,fr,"['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O']","['O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['What', 'year', 'did', 'the', 'Second', 'World', 'War', 'end', '?']","['En', 'quelle', 'année', 's', '’', 'est', 'achevée', 'la', 'Seconde', 'Guerre', 'mondiale', '?']"
What was the 49th state to join the U.S.?,Quel a été le 49e État à rejoindre les États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'was', 'the', '49th', 'state', 'to', 'join', 'the', 'U.S.', '?']","['Quel', 'a', 'été', 'le', '49e', 'État', 'à', 'rejoindre', 'les', 'États', '-', 'Unis', '?']"
Who was the first president of the USA?,Qui fut le premier président des États-Unis d’Amérique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'B-LOC', 'O']","['Who', 'was', 'the', 'first', 'president', 'of', 'the', 'USA', '?']","['Qui', 'fut', 'le', 'premier', 'président', 'des', 'États', '-', 'Unis', 'd', '’', 'Amérique', '?']"
Who was the 35th president of the USA?,Qui était le 35e président des États-Unis d’Amérique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O']","['Who', 'was', 'the', '35th', 'president', 'of', 'the', 'USA', '?']","['Qui', 'était', 'le', '35e', 'président', 'des', 'États', '-', 'Unis', 'd', '’', 'Amérique', '?']"
Who was the first Romanov czar of Russia?,Qui était le premier tsar Romanov de la Russie ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'B-NORP', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-PERSON', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'Romanov', 'czar', 'of', 'Russia', '?']","['Qui', 'était', 'le', 'premier', 'tsar', 'Romanov', 'de', 'la', 'Russie', '?']"
Who was the first tsar of all Russia?,Qui était le premier tsar de toute la Russie ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'tsar', 'of', 'all', 'Russia', '?']","['Qui', 'était', 'le', 'premier', 'tsar', 'de', 'toute', 'la', 'Russie', '?']"
Who was the first Tudor king of England?,Comment s’appelait le premier roi d’Angleterre ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'B-PERSON', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'Tudor', 'king', 'of', 'England', '?']","['Comment', 's', '’', 'appelait', 'le', 'premier', 'roi', 'd', '’', 'Angleterre', '?']"
Which state was first to secede from the Union in the American Civil War?,Quel État était le premier à se séparer de l’Union lors de la guerre de Sécession ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Which', 'state', 'was', 'first', 'to', 'secede', 'from', 'the', 'Union', 'in', 'the', 'American', 'Civil', 'War', '?']","['Quel', 'État', 'était', 'le', 'premier', 'à', 'se', 'séparer', 'de', 'l', '’', 'Union', 'lors', 'de', 'la', 'guerre', 'de', 'Sécession', '?']"
Who was the first tsar of Russia?,Qui était le premier tsar de Russie ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'tsar', 'of', 'Russia', '?']","['Qui', 'était', 'le', 'premier', 'tsar', 'de', 'Russie', '?']"
Who was Ulysses S Grant's first wife?,Qui était la première femme de Ulysses S. Grant ?,en,fr,"['O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'B-ORDINAL', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['Who', 'was', 'Ulysses', 'S', ""Grant's"", 'first', 'wife', '?']","['Qui', 'était', 'la', 'première', 'femme', 'de', 'Ulysses', 'S.', 'Grant', '?']"
Who was the third US president?,Qui était le troisième président des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'B-GPE', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', 'third', 'US', 'president', '?']","['Qui', 'était', 'le', 'troisième', 'président', 'des', 'États', '-', 'Unis', '?']"
What was the first country in the world?,Quel est le premier pays au monde ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O']","['What', 'was', 'the', 'first', 'country', 'in', 'the', 'world', '?']","['Quel', 'est', 'le', 'premier', 'pays', 'au', 'monde', '?']"
What was the first democratic country?,Quel était le premier pays démocratique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O']","['What', 'was', 'the', 'first', 'democratic', 'country', '?']","['Quel', 'était', 'le', 'premier', 'pays', 'démocratique', '?']"
Who was the first president of the French Fifth Republic?,Comment s’appelle le premier président de la Cinquième République ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['Who', 'was', 'the', 'first', 'president', 'of', 'the', 'French', 'Fifth', 'Republic', '?']","['Comment', 's', '’', 'appelle', 'le', 'premier', 'président', 'de', 'la', 'Cinquième', 'République', '?']"
Who was the first king of Sweden?,Qui était le premier roi de Suède ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'king', 'of', 'Sweden', '?']","['Qui', 'était', 'le', 'premier', 'roi', 'de', 'Suède', '?']"
Who was the last emperor of Russia?,Comment s’appelait le dernier empereur russe ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O']","['Who', 'was', 'the', 'last', 'emperor', 'of', 'Russia', '?']","['Comment', 's', '’', 'appelait', 'le', 'dernier', 'empereur', 'russe', '?']"
Who was the second daughter of King Christian IX of Denmark?,Qui était la seconde fille du roi Christian IX du Danemark ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']","['Who', 'was', 'the', 'second', 'daughter', 'of', 'King', 'Christian', 'IX', 'of', 'Denmark', '?']","['Qui', 'était', 'la', 'seconde', 'fille', 'du', 'roi', 'Christian', 'IX', 'du', 'Danemark', '?']"
Who was the first woman to fly solo across the Atlantic Ocean?,Comment s’appelle la première femme à avoir traversé seule l’océan Atlantique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['Who', 'was', 'the', 'first', 'woman', 'to', 'fly', 'solo', 'across', 'the', 'Atlantic', 'Ocean', '?']","['Comment', 's', '’', 'appelle', 'la', 'première', 'femme', 'à', 'avoir', 'traversé', 'seule', 'l', '’', 'océan', 'Atlantique', '?']"
Who was the third vice president of the United States?,Quel était le troisième vice-président des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', 'third', 'vice', 'president', 'of', 'the', 'United', 'States', '?']","['Quel', 'était', 'le', 'troisième', 'vice', '-', 'président', 'des', 'États', '-', 'Unis', '?']"
Who was the first female presidential candidate of the United States?,Qui était la première femme candidate à la présidence des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', 'first', 'female', 'presidential', 'candidate', 'of', 'the', 'United', 'States', '?']","['Qui', 'était', 'la', 'première', 'femme', 'candidate', 'à', 'la', 'présidence', 'des', 'États', '-', 'Unis', '?']"
Who was the first child born through in vitro fertilization?,Quel était le premier enfant né par fécondation in vitro ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'child', 'born', 'through', 'in', 'vitro', 'fertilization', '?']","['Quel', 'était', 'le', 'premier', 'enfant', 'né', 'par', 'fécondation', 'in', 'vitro', '?']"
Who was the first Roman emperor to embrace Christianity?,Comment s’appelait le premier empereur romain qui a accepté le Christianisme ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O']","['Who', 'was', 'the', 'first', 'Roman', 'emperor', 'to', 'embrace', 'Christianity', '?']","['Comment', 's', '’', 'appelait', 'le', 'premier', 'empereur', 'romain', 'qui', 'a', 'accepté', 'le', 'Christianisme', '?']"
Who was the first pope of the Catholic Church?,Qui était le premier pape de l’Église catholique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'pope', 'of', 'the', 'Catholic', 'Church', '?']","['Qui', 'était', 'le', 'premier', 'pape', 'de', 'l', '’', 'Église', 'catholique', '?']"
Who was the last Chinese emperor?,Comment s’appelait le dernier empereur de la Chine ?,en,fr,"['O', 'O', 'O', 'O', 'B-NORP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'last', 'Chinese', 'emperor', '?']","['Comment', 's', '’', 'appelait', 'le', 'dernier', 'empereur', 'de', 'la', 'Chine', '?']"
Who was the first president of Mexico?,Qui était le premier président du Mexique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'president', 'of', 'Mexico', '?']","['Qui', 'était', 'le', 'premier', 'président', 'du', 'Mexique', '?']"
Who was the last leader of the Qing dynasty?,Comment s’appelait le dernier dirigeant de la dynastie Qing ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","['Who', 'was', 'the', 'last', 'leader', 'of', 'the', 'Qing', 'dynasty', '?']","['Comment', 's', '’', 'appelait', 'le', 'dernier', 'dirigeant', 'de', 'la', 'dynastie', 'Qing', '?']"
Who was the first Catholic president of the United States?,Qui a été le premier président catholique des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'B-NORP', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', 'first', 'Catholic', 'president', 'of', 'the', 'United', 'States', '?']","['Qui', 'a', 'été', 'le', 'premier', 'président', 'catholique', 'des', 'États', '-', 'Unis', '?']"
Who was the last pharaoh of Egypt?,Qui était le dernier pharaon d’Égypte ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'last', 'pharaoh', 'of', 'Egypt', '?']","['Qui', 'était', 'le', 'dernier', 'pharaon', 'd', '’', 'Égypte', '?']"
Who was the last female monarch of Japan?,Qui était la dernière reine du Japon ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'last', 'female', 'monarch', 'of', 'Japan', '?']","['Qui', 'était', 'la', 'dernière', 'reine', 'du', 'Japon', '?']"
Who was the second president of Brazil?,Qui était le second président du Brésil ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'second', 'president', 'of', 'Brazil', '?']","['Qui', 'était', 'le', 'second', 'président', 'du', 'Brésil', '?']"
Who was the first king of both Scotland and England?,Qui était le premier roi à régner en même temps en Écosse et en Angleterre ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'king', 'of', 'both', 'Scotland', 'and', 'England', '?']","['Qui', 'était', 'le', 'premier', 'roi', 'à', 'régner', 'en', 'même', 'temps', 'en', 'Écosse', 'et', 'en', 'Angleterre', '?']"
Who was the first man on the moon?,Quel était le premier homme sur la Lune ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['Who', 'was', 'the', 'first', 'man', 'on', 'the', 'moon', '?']","['Quel', 'était', 'le', 'premier', 'homme', 'sur', 'la', 'Lune', '?']"
What was the first city in the US to host the Olympics?,Quelle était la première ville des États-Unis à accueillir les Jeux olympiques ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-EVENT', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O']","['What', 'was', 'the', 'first', 'city', 'in', 'the', 'US', 'to', 'host', 'the', 'Olympics', '?']","['Quelle', 'était', 'la', 'première', 'ville', 'des', 'États', '-', 'Unis', 'à', 'accueillir', 'les', 'Jeux', 'olympiques', '?']"
What was the last battle of the Napoleonic Wars?,Quelle était la dernière bataille des Guerres napoléoniennes ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O']","['What', 'was', 'the', 'last', 'battle', 'of', 'the', 'Napoleonic', 'Wars', '?']","['Quelle', 'était', 'la', 'dernière', 'bataille', 'des', 'Guerres', 'napoléoniennes', '?']"
Who was the first U.S. president to be impeached?,Qui a été le premier président des États-Unis à avoir été destitué ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'B-GPE', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'U.S.', 'president', 'to', 'be', 'impeached', '?']","['Qui', 'a', 'été', 'le', 'premier', 'président', 'des', 'États', '-', 'Unis', 'à', 'avoir', 'été', 'destitué', '?']"
Who was the last king of Hawaii?,Qui était le dernier roi d’Hawaï ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'last', 'king', 'of', 'Hawaii', '?']","['Qui', 'était', 'le', 'dernier', 'roi', 'd', '’', 'Hawaï', '?']"
Who was the fifth king of Israel?,Qui était le cinquième roi d’Israël ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'fifth', 'king', 'of', 'Israel', '?']","['Qui', 'était', 'le', 'cinquième', 'roi', 'd', '’', 'Israël', '?']"
Who was the third Pope?,Qui était le troisième pape ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'third', 'Pope', '?']","['Qui', 'était', 'le', 'troisième', 'pape', '?']"
What was the last state to join the USA?,Quel était le dernier État à rejoindre les États Unis ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'was', 'the', 'last', 'state', 'to', 'join', 'the', 'USA', '?']","['Quel', 'était', 'le', 'dernier', 'État', 'à', 'rejoindre', 'les', 'États', 'Unis', '?']"
What was the last battle of the Revolutionary War?,Quel était le dernier combat de la guerre d’indépendance des États-Unis ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'was', 'the', 'last', 'battle', 'of', 'the', 'Revolutionary', 'War', '?']","['Quel', 'était', 'le', 'dernier', 'combat', 'de', 'la', 'guerre', 'd', '’', 'indépendance', 'des', 'États', '-', 'Unis', '?']"
Who was the 2nd president of Mexico?,Comment s’appelait le deuxième président du Mexique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', '2nd', 'president', 'of', 'Mexico', '?']","['Comment', 's', '’', 'appelait', 'le', 'deuxième', 'président', 'du', 'Mexique', '?']"
What was the second to last state to join the United States?,Quel était l’avant-dernier État à rejoindre les États Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'was', 'the', 'second', 'to', 'last', 'state', 'to', 'join', 'the', 'United', 'States', '?']","['Quel', 'était', 'l', '’', 'avant', '-', 'dernier', 'État', 'à', 'rejoindre', 'les', 'États', 'Unis', '?']"
What was the first capital of the United States?,Quelle était la première capitale des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'was', 'the', 'first', 'capital', 'of', 'the', 'United', 'States', '?']","['Quelle', 'était', 'la', 'première', 'capitale', 'des', 'États', '-', 'Unis', '?']"
Who was the second United States president to be assassinated while in office?,Quel était le deuxième président des États-Unis à être assassiné pendant son mandat ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'second', 'United', 'States', 'president', 'to', 'be', 'assassinated', 'while', 'in', 'office', '?']","['Quel', 'était', 'le', 'deuxième', 'président', 'des', 'États', '-', 'Unis', 'à', 'être', 'assassiné', 'pendant', 'son', 'mandat', '?']"
Who was King Henry VIII's last wife?,Qui était la dernière femme du roi Henry VIII ?,en,fr,"['O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['Who', 'was', 'King', 'Henry', ""VIII's"", 'last', 'wife', '?']","['Qui', 'était', 'la', 'dernière', 'femme', 'du', 'roi', 'Henry', 'VIII', '?']"
What was the fiftieth state to join the United States?,Quel était le cinquantième État à rejoindre les États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'was', 'the', 'fiftieth', 'state', 'to', 'join', 'the', 'United', 'States', '?']","['Quel', 'était', 'le', 'cinquantième', 'État', 'à', 'rejoindre', 'les', 'États', '-', 'Unis', '?']"
Who was the 1st emperor of Japan?,Qui était le premier empereur du Japon ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', '1st', 'emperor', 'of', 'Japan', '?']","['Qui', 'était', 'le', 'premier', 'empereur', 'du', 'Japon', '?']"
Who was last president of the United States during the 20th century?,Qui était le dernier président des États-Unis au cours du 20e siècle ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']","['Who', 'was', 'last', 'president', 'of', 'the', 'United', 'States', 'during', 'the', '20th', 'century', '?']","['Qui', 'était', 'le', 'dernier', 'président', 'des', 'États', '-', 'Unis', 'au', 'cours', 'du', '20e', 'siècle', '?']"
Who was the first prime minister of the United Kingdom?,Qui était le premier ministre du Royaume-Uni ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', 'first', 'prime', 'minister', 'of', 'the', 'United', 'Kingdom', '?']","['Qui', 'était', 'le', 'premier', 'ministre', 'du', 'Royaume', '-', 'Uni', '?']"
