source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
Who is the wife of Queen Elizabeth II's eldest child?,Wer ist die Ehefrau des ältesten Kindes von Königin Elisabeth II.?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['Who', 'is', 'the', 'wife', 'of', 'Queen', 'Elizabeth', ""II's"", 'eldest', 'child', '?']","['Wer', 'ist', 'die', 'Ehefrau', 'des', 'ältesten', 'Kindes', 'von', 'Königin', 'Elisabeth', 'II.', '?']"
Who is the son of Queen Elizabeth II's only daughter?,Wer ist der Sohn der einzigen Tochter von Königin Elisabeth II.?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['Who', 'is', 'the', 'son', 'of', 'Queen', 'Elizabeth', ""II's"", 'only', 'daughter', '?']","['Wer', 'ist', 'der', 'Sohn', 'der', 'einzigen', 'Tochter', 'von', 'Königin', 'Elisabeth', 'II.', '?']"
What is the capital of the country where the sixth Secretary-General of the United Nations was born?,"Was ist die Hauptstadt des Landes, in dem der sechste Generalsekretär der Vereinten Nationen geboren ist?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'where', 'the', 'sixth', 'Secretary', '-', 'General', 'of', 'the', 'United', 'Nations', 'was', 'born', '?']","['Was', 'ist', 'die', 'Hauptstadt', 'des', 'Landes', ',', 'in', 'dem', 'der', 'sechste', 'Generalsekretär', 'der', 'Vereinten', 'Nationen', 'geboren', 'ist', '?']"
What was the name of the Virginia home belonging to the third president of the United States?,"Wie hieß das Haus in Virginia, das dem dritten Präsidenten der Vereinigten Staaten gehörte?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O']","['What', 'was', 'the', 'name', 'of', 'the', 'Virginia', 'home', 'belonging', 'to', 'the', 'third', 'president', 'of', 'the', 'United', 'States', '?']","['Wie', 'hieß', 'das', 'Haus', 'in', 'Virginia', ',', 'das', 'dem', 'dritten', 'Präsidenten', 'der', 'Vereinigten', 'Staaten', 'gehörte', '?']"
What type of cancer did the inventor of the cotton gin die from?,An welcher Art von Krebs ist der Erfinder der Egreniermaschine gestorben?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'type', 'of', 'cancer', 'did', 'the', 'inventor', 'of', 'the', 'cotton', 'gin', 'die', 'from', '?']","['An', 'welcher', 'Art', 'von', 'Krebs', 'ist', 'der', 'Erfinder', 'der', 'Egreniermaschine', 'gestorben', '?']"
How old was the first ruler of Greece when he died?,Wie alt war der erste Herrscher Griechenlands bei seinem Tod?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'first', 'ruler', 'of', 'Greece', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'erste', 'Herrscher', 'Griechenlands', 'bei', 'seinem', 'Tod', '?']"
How old was the first queen of Egypt when she died?,Wie alt war die erste Königin Ägyptens bei ihrem Tod?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'first', 'queen', 'of', 'Egypt', 'when', 'she', 'died', '?']","['Wie', 'alt', 'war', 'die', 'erste', 'Königin', 'Ägyptens', 'bei', 'ihrem', 'Tod', '?']"
How old was the second queen of Scotland when she got married?,Wie alt war die zweite Königin von Schottland zum Zeitpnkt ihrer Eheschließung?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'second', 'queen', 'of', 'Scotland', 'when', 'she', 'got', 'married', '?']","['Wie', 'alt', 'war', 'die', 'zweite', 'Königin', 'von', 'Schottland', 'zum', 'Zeitpnkt', 'ihrer', 'Eheschließung', '?']"
How old was the first prime minister of Canada when they died?,Wie alt war der erste Premierminister Kanadas zum Zeitpunkt seines Todes?,en,de,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'first', 'prime', 'minister', 'of', 'Canada', 'when', 'they', 'died', '?']","['Wie', 'alt', 'war', 'der', 'erste', 'Premierminister', 'Kanadas', 'zum', 'Zeitpunkt', 'seines', 'Todes', '?']"
Who was the president of the US when the Korean War started?,"Wer war Präsident der USA, als der Koreakrieg ausbrach?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O']","['Who', 'was', 'the', 'president', 'of', 'the', 'US', 'when', 'the', 'Korean', 'War', 'started', '?']","['Wer', 'war', 'Präsident', 'der', 'USA', ',', 'als', 'der', 'Koreakrieg', 'ausbrach', '?']"
Which son of Charlemagne received Italy as inheritance?,Welcher Sohn Karls des Großen erhielt Italien als Erbland?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'son', 'of', 'Charlemagne', 'received', 'Italy', 'as', 'inheritance', '?']","['Welcher', 'Sohn', 'Karls', 'des', 'Großen', 'erhielt', 'Italien', 'als', 'Erbland', '?']"
Who was the successor to the successor of George III?,Wer war der Nachfolger des Nachfolgers von Georg III.?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['Who', 'was', 'the', 'successor', 'to', 'the', 'successor', 'of', 'George', 'III', '?']","['Wer', 'war', 'der', 'Nachfolger', 'des', 'Nachfolgers', 'von', 'Georg', 'III.', '?']"
Who was the leader of the country that defeated the Spanish Armada?,"Wer war der Anführer des Landes, das die Spanische Armada besiegte?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']","['Who', 'was', 'the', 'leader', 'of', 'the', 'country', 'that', 'defeated', 'the', 'Spanish', 'Armada', '?']","['Wer', 'war', 'der', 'Anführer', 'des', 'Landes', ',', 'das', 'die', 'Spanische', 'Armada', 'besiegte', '?']"
What region was returned to the rule of the world's most populous country in 1997?,Welche Region wurde 1997 wieder unter die Oberhoheit des bevölkerungsreichsten Landes der Welt gestellt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'region', 'was', 'returned', 'to', 'the', 'rule', 'of', 'the', ""world's"", 'most', 'populous', 'country', 'in', '1997', '?']","['Welche', 'Region', 'wurde', '1997', 'wieder', 'unter', 'die', 'Oberhoheit', 'des', 'bevölkerungsreichsten', 'Landes', 'der', 'Welt', 'gestellt', '?']"
Who was the leader of the country that invaded Ethiopia in October 1935?,"Wer war der Anführer des Landes, das im Oktober 1935 in Äthiopien einmarschiert ist?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-DATE', 'I-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-GPE', 'O', 'O', 'O']","['Who', 'was', 'the', 'leader', 'of', 'the', 'country', 'that', 'invaded', 'Ethiopia', 'in', 'October', '1935', '?']","['Wer', 'war', 'der', 'Anführer', 'des', 'Landes', ',', 'das', 'im', 'Oktober', '1935', 'in', 'Äthiopien', 'einmarschiert', 'ist', '?']"
Who was a leader of the Progressive movement that proclaimed American entrance into World War I?,"Wer war der Anführer der Progressive Ära, der den Eintritt Amerikas in den Ersten Weltkrieg erklärte?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O']","['Who', 'was', 'a', 'leader', 'of', 'the', 'Progressive', 'movement', 'that', 'proclaimed', 'American', 'entrance', 'into', 'World', 'War', 'I', '?']","['Wer', 'war', 'der', 'Anführer', 'der', 'Progressive', 'Ära', ',', 'der', 'den', 'Eintritt', 'Amerikas', 'in', 'den', 'Ersten', 'Weltkrieg', 'erklärte', '?']"
Who was the son of King Henry VIII's third wife?,Wer war der Sohn der dritten Frau von König Heinrich VIII?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'B-ORDINAL', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'son', 'of', 'King', 'Henry', ""VIII's"", 'third', 'wife', '?']","['Wer', 'war', 'der', 'Sohn', 'der', 'dritten', 'Frau', 'von', 'König', 'Heinrich', 'VIII', '?']"
In what year was the third president of the United States born?,In welchem Jahr wurde der dritte Präsident der Vereinigten Staaten geboren?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O']","['In', 'what', 'year', 'was', 'the', 'third', 'president', 'of', 'the', 'United', 'States', 'born', '?']","['In', 'welchem', 'Jahr', 'wurde', 'der', 'dritte', 'Präsident', 'der', 'Vereinigten', 'Staaten', 'geboren', '?']"
How old was the president of the US during the bulk of World War II when he died?,"Wie alt war der Präsident der Vereinigten Staaten zum des Höhepunkts des Zweiten Weltkriegs, als er verstarb?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'president', 'of', 'the', 'US', 'during', 'the', 'bulk', 'of', 'World', 'War', 'II', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'Präsident', 'der', 'Vereinigten', 'Staaten', 'zum', 'des', 'Höhepunkts', 'des', 'Zweiten', 'Weltkriegs', ',', 'als', 'er', 'verstarb', '?']"
Who was the leader of the country that invaded Finland in 1939?,"Wer war das Staatsoberhaupt des Landes, das 1939 in Finnland einmarschierte?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'B-GPE', 'O', 'O']","['Who', 'was', 'the', 'leader', 'of', 'the', 'country', 'that', 'invaded', 'Finland', 'in', '1939', '?']","['Wer', 'war', 'das', 'Staatsoberhaupt', 'des', 'Landes', ',', 'das', '1939', 'in', 'Finnland', 'einmarschierte', '?']"
Who was the president of the country that decided to use nuclear weapons on Japan during World War 2?,"Wer war der Staatspräsident des Landes das beschloss, im Zweiten Weltkrieg Atomwaffen gegen Japan einzusetzen?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'B-GPE', 'O', 'O']","['Who', 'was', 'the', 'president', 'of', 'the', 'country', 'that', 'decided', 'to', 'use', 'nuclear', 'weapons', 'on', 'Japan', 'during', 'World', 'War', '2', '?']","['Wer', 'war', 'der', 'Staatspräsident', 'des', 'Landes', 'das', 'beschloss', ',', 'im', 'Zweiten', 'Weltkrieg', 'Atomwaffen', 'gegen', 'Japan', 'einzusetzen', '?']"
How old was the French military and political leader who rose to prominence during the French Revolution when he became emperor of France?,"Wie alt war der französische Heeresführer und politische Führer, der während der Französischen Revolution Bekanntheit erlangte, als er Kaiser von Frankreich wurde?",en,de,"['O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O']","['How', 'old', 'was', 'the', 'French', 'military', 'and', 'political', 'leader', 'who', 'rose', 'to', 'prominence', 'during', 'the', 'French', 'Revolution', 'when', 'he', 'became', 'emperor', 'of', 'France', '?']","['Wie', 'alt', 'war', 'der', 'französische', 'Heeresführer', 'und', 'politische', 'Führer', ',', 'der', 'während', 'der', 'Französischen', 'Revolution', 'Bekanntheit', 'erlangte', ',', 'als', 'er', 'Kaiser', 'von', 'Frankreich', 'wurde', '?']"
What country in North America co-led an alliance to eventually win the global conflict beginning in 1939?,"Welches Land in Nordamerika führte eine Allianz mit an, um letztendlich den globalen Konflikt zu gewinnen, der im Jahr 1939 begann?",en,de,"['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O']","['What', 'country', 'in', 'North', 'America', 'co', '-', 'led', 'an', 'alliance', 'to', 'eventually', 'win', 'the', 'global', 'conflict', 'beginning', 'in', '1939', '?']","['Welches', 'Land', 'in', 'Nordamerika', 'führte', 'eine', 'Allianz', 'mit', 'an', ',', 'um', 'letztendlich', 'den', 'globalen', 'Konflikt', 'zu', 'gewinnen', ',', 'der', 'im', 'Jahr', '1939', 'begann', '?']"
What country that's an island co-led an alliance to eventually win the global conflict beginning in 1939?,"Welche Inselnation hat eine Allianz mitangeführt, um in dem Konflikt, der 1939 begann, schlussendlich zu siegen?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'country', ""that's"", 'an', 'island', 'co', '-', 'led', 'an', 'alliance', 'to', 'eventually', 'win', 'the', 'global', 'conflict', 'beginning', 'in', '1939', '?']","['Welche', 'Inselnation', 'hat', 'eine', 'Allianz', 'mitangeführt', ',', 'um', 'in', 'dem', 'Konflikt', ',', 'der', '1939', 'begann', ',', 'schlussendlich', 'zu', 'siegen', '?']"
What country spanning Europe and Asia co-led an alliance to eventually win the global conflict beginning in 1939?,"Welches Land, das sich über Europa und Asien erstreckt, hat eine Allianz mitangefährt, um in dem globalen Konflikt, der 1939 begann, schlussendlich zu siegen?",en,de,"['O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'country', 'spanning', 'Europe', 'and', 'Asia', 'co', '-', 'led', 'an', 'alliance', 'to', 'eventually', 'win', 'the', 'global', 'conflict', 'beginning', 'in', '1939', '?']","['Welches', 'Land', ',', 'das', 'sich', 'über', 'Europa', 'und', 'Asien', 'erstreckt', ',', 'hat', 'eine', 'Allianz', 'mitangefährt', ',', 'um', 'in', 'dem', 'globalen', 'Konflikt', ',', 'der', '1939', 'begann', ',', 'schlussendlich', 'zu', 'siegen', '?']"
Who was the leader of the North American country that co-led an alliance to combat the Axis powers during World War II?,"Wer war das Staatsoberhaupt des nordamerikanischen Landes, das eine Allianz mit anführte, um die Achsenmächte während des Zweiten Weltkriegs zu besiegen?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O']","['Who', 'was', 'the', 'leader', 'of', 'the', 'North', 'American', 'country', 'that', 'co', '-', 'led', 'an', 'alliance', 'to', 'combat', 'the', 'Axis', 'powers', 'during', 'World', 'War', 'II', '?']","['Wer', 'war', 'das', 'Staatsoberhaupt', 'des', 'nordamerikanischen', 'Landes', ',', 'das', 'eine', 'Allianz', 'mit', 'anführte', ',', 'um', 'die', 'Achsenmächte', 'während', 'des', 'Zweiten', 'Weltkriegs', 'zu', 'besiegen', '?']"
What was the start date of the longest war ever?,"An welchem Datum begann der längste Krieg, den es je gab?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'was', 'the', 'start', 'date', 'of', 'the', 'longest', 'war', 'ever', '?']","['An', 'welchem', 'Datum', 'begann', 'der', 'längste', 'Krieg', ',', 'den', 'es', 'je', 'gab', '?']"
What year did the shortest war take place?,In welchem Jahr fand der kürzeste Krieg statt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'year', 'did', 'the', 'shortest', 'war', 'take', 'place', '?']","['In', 'welchem', 'Jahr', 'fand', 'der', 'kürzeste', 'Krieg', 'statt', '?']"
How old was the second emperor of Rome when he died?,Wie alt war der zweite Kaiser Roms bei seinem Tod?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'second', 'emperor', 'of', 'Rome', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'zweite', 'Kaiser', 'Roms', 'bei', 'seinem', 'Tod', '?']"
How old was the fourth emperor of Rome when he died?,"Wie alt war der vierte Kaiser von Rom, als er starb?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'fourth', 'emperor', 'of', 'Rome', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'vierte', 'Kaiser', 'von', 'Rom', ',', 'als', 'er', 'starb', '?']"
How old was the sixth emperor of Rome when he died?,"Wie alt war der sechste Kaiser von Rom, als er starb?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'sixth', 'emperor', 'of', 'Rome', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'sechste', 'Kaiser', 'von', 'Rom', ',', 'als', 'er', 'starb', '?']"
Who was the daughter of Charles VI's first wife?,Wer war die Tochter der ersten Ehefrau von Karl VI?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'B-ORDINAL', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']","['Who', 'was', 'the', 'daughter', 'of', 'Charles', ""VI's"", 'first', 'wife', '?']","['Wer', 'war', 'die', 'Tochter', 'der', 'ersten', 'Ehefrau', 'von', 'Karl', 'VI', '?']"
How old was the third Roman emperor when he died?,Wie alt war der dritte römische Kaiser bei seinem Tod?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'third', 'Roman', 'emperor', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'dritte', 'römische', 'Kaiser', 'bei', 'seinem', 'Tod', '?']"
How old was the fourth Roman emperor when he died?,"Wie alt war der vierte römische Kaiser, als er starb?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'fourth', 'Roman', 'emperor', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'vierte', 'römische', 'Kaiser', ',', 'als', 'er', 'starb', '?']"
Who was the wife of the 16th president of the United States?,Wer war die Ehefrau des 16. Präsidenten der Vereinigten Staaten?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', 'wife', 'of', 'the', '16th', 'president', 'of', 'the', 'United', 'States', '?']","['Wer', 'war', 'die', 'Ehefrau', 'des', '16.', 'Präsidenten', 'der', 'Vereinigten', 'Staaten', '?']"
Who was the president of the United States when World War II started?,"Wer war Präsident der USA, als der Zweite Weltkrieg ausbrach?",en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O']","['Who', 'was', 'the', 'president', 'of', 'the', 'United', 'States', 'when', 'World', 'War', 'II', 'started', '?']","['Wer', 'war', 'Präsident', 'der', 'USA', ',', 'als', 'der', 'Zweite', 'Weltkrieg', 'ausbrach', '?']"
What man adopted the person (in his will) who became the first Roman emperor?,"Welcher Mann adoptierte (in seinem Testament) die Person, die der erste römische Kaiser wurde?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'man', 'adopted', 'the', 'person', '(', 'in', 'his', 'will', ')', 'who', 'became', 'the', 'first', 'Roman', 'emperor', '?']","['Welcher', 'Mann', 'adoptierte', '(', 'in', 'seinem', 'Testament', ')', 'die', 'Person', ',', 'die', 'der', 'erste', 'römische', 'Kaiser', 'wurde', '?']"
What proclamation did the 16th president of the United States issue in 1863?,Welche Proklamation hat der 16. Präsident der Vereinigten Staaten im Jahr 1863 erlassen?,en,de,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-DATE', 'I-DATE', 'O', 'O']","['What', 'proclamation', 'did', 'the', '16th', 'president', 'of', 'the', 'United', 'States', 'issue', 'in', '1863', '?']","['Welche', 'Proklamation', 'hat', 'der', '16.', 'Präsident', 'der', 'Vereinigten', 'Staaten', 'im', 'Jahr', '1863', 'erlassen', '?']"
What year was the former president of Iraq who took office in 1979 hung?,"In welchem Jahr wurde der frühere Präsident von Irak erhängt, der 1979 ins Amt kam?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O']","['O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O']","['What', 'year', 'was', 'the', 'former', 'president', 'of', 'Iraq', 'who', 'took', 'office', 'in', '1979', 'hung', '?']","['In', 'welchem', 'Jahr', 'wurde', 'der', 'frühere', 'Präsident', 'von', 'Irak', 'erhängt', ',', 'der', '1979', 'ins', 'Amt', 'kam', '?']"
How old was the first president of the United States when he died?,"Wie alt war der erste Präsident der Vereinigten Staaten, als er starb?",en,de,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'the', 'first', 'president', 'of', 'the', 'United', 'States', 'when', 'he', 'died', '?']","['Wie', 'alt', 'war', 'der', 'erste', 'Präsident', 'der', 'Vereinigten', 'Staaten', ',', 'als', 'er', 'starb', '?']"
