source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
Which book in The Hunger Games series was released in 2009?,Quale libro della serie Hunger Games è stato pubblicato nel 2009?,en,it,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'The', 'Hunger', 'Games', 'series', 'was', 'released', 'in', '2009', '?']","['Quale', 'libro', 'della', 'serie', 'Hunger', 'Games', 'è', 'stato', 'pubblicato', 'nel', '2009', '?']"
Which book in The Chronicles of Narnia series was released in 1950?,Quale libro della serie de Le cronache di Narnia è stato pubblicato nel 1950?,en,it,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'The', 'Chronicles', 'of', 'Narnia', 'series', 'was', 'released', 'in', '1950', '?']","['Quale', 'libro', 'della', 'serie', 'de', 'Le', 'cronache', 'di', 'Narnia', 'è', 'stato', 'pubblicato', 'nel', '1950', '?']"
"In the Harry Potter series, which of the Weasley brothers founded the Weasleys' Wizard Wheezes and is the older Weasley twin?",Nella saga di Harry Potter quale fratello Weasley ha fondato I Tiri Vispi Weasley ed è il gemello Weasley più vecchio?,en,it,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']","['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']","['In', 'the', 'Harry', 'Potter', 'series', ',', 'which', 'of', 'the', 'Weasley', 'brothers', 'founded', 'the', ""Weasleys'"", 'Wizard', 'Wheezes', 'and', 'is', 'the', 'older', 'Weasley', 'twin', '?']","['Nella', 'saga', 'di', 'Harry', 'Potter', 'quale', 'fratello', 'Weasley', 'ha', 'fondato', 'I', 'Tiri', 'Vispi', 'Weasley', 'ed', 'è', 'il', 'gemello', 'Weasley', 'più', 'vecchio', '?']"
Which book introduced a small hobbit and was loosely based on the Bible?,"Quale libro, liberamente ispirato alla Bibbia, ha introdotto la figura di un piccolo hobbit?",en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'book', 'introduced', 'a', 'small', 'hobbit', 'and', 'was', 'loosely', 'based', 'on', 'the', 'Bible', '?']","['Quale', 'libro', ',', 'liberamente', 'ispirato', 'alla', 'Bibbia', ',', 'ha', 'introdotto', 'la', 'figura', 'di', 'un', 'piccolo', 'hobbit', '?']"
Who is the main character of The Hobbit who went on a journey and also found a small gold ring?,Chi è il personaggio principale de Lo Hobbit che intraprese un viaggio e trovò anche un piccolo anello d'oro?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'is', 'the', 'main', 'character', 'of', 'The', 'Hobbit', 'who', 'went', 'on', 'a', 'journey', 'and', 'also', 'found', 'a', 'small', 'gold', 'ring', '?']","['Chi', 'è', 'il', 'personaggio', 'principale', 'de', 'Lo', 'Hobbit', 'che', 'intraprese', 'un', 'viaggio', 'e', 'trovò', 'anche', 'un', 'piccolo', 'anello', ""d'oro"", '?']"
Which book features a kid's song and dozens of small insects who march?,Quale libro presenta una canzone per bambini e dozzine di insetti marcianti?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O']","['Which', 'book', 'features', 'a', ""kid's"", 'song', 'and', 'dozens', 'of', 'small', 'insects', 'who', 'march', '?']","['Quale', 'libro', 'presenta', 'una', 'canzone', 'per', 'bambini', 'e', 'dozzine', 'di', 'insetti', 'marcianti', '?']"
Which character was a trainer and trained Katniss Everdeen in The Hunger Games?,Quale personaggio è stato allenatore e ha allenato Katniss Everdeen in Hunger Games?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Which', 'character', 'was', 'a', 'trainer', 'and', 'trained', 'Katniss', 'Everdeen', 'in', 'The', 'Hunger', 'Games', '?']","['Quale', 'personaggio', 'è', 'stato', 'allenatore', 'e', 'ha', 'allenato', 'Katniss', 'Everdeen', 'in', 'Hunger', 'Games', '?']"
"Who was the character that Katniss Everdeen had to fight against to survive in The Hunger Games, but also ended up falling in love with?","Chi era il personaggio contro cui Katniss Everdeen ha dovuto combattere per sopravvivere agli Hunger Games, ma ha finito per innamorarsene?",en,it,"['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'character', 'that', 'Katniss', 'Everdeen', 'had', 'to', 'fight', 'against', 'to', 'survive', 'in', 'The', 'Hunger', 'Games', ',', 'but', 'also', 'ended', 'up', 'falling', 'in', 'love', 'with', '?']","['Chi', 'era', 'il', 'personaggio', 'contro', 'cui', 'Katniss', 'Everdeen', 'ha', 'dovuto', 'combattere', 'per', 'sopravvivere', 'agli', 'Hunger', 'Games', ',', 'ma', 'ha', 'finito', 'per', 'innamorarsene', '?']"
Where was the author of The Illiad and The Odyssey born?,Dove è nato l'autore dell'Iliade e dell'Odissea?,en,it,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Where', 'was', 'the', 'author', 'of', 'The', 'Illiad', 'and', 'The', 'Odyssey', 'born', '?']","['Dove', 'è', 'nato', ""l'autore"", ""dell'Iliade"", 'e', ""dell'Odissea"", '?']"
Who co-collaborated on the script for The Godfather?,Chi ha co-collaborato alla sceneggiatura de Il Padrino?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'co', '-', 'collaborated', 'on', 'the', 'script', 'for', 'The', 'Godfather', '?']","['Chi', 'ha', 'co', '-', 'collaborato', 'alla', 'sceneggiatura', 'de', 'Il', 'Padrino', '?']"
What year did the author who wrote the Lord of the Rings series die?,In che anno è morto l'autore de Il signore degli anelli?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'year', 'did', 'the', 'author', 'who', 'wrote', 'the', 'Lord', 'of', 'the', 'Rings', 'series', 'die', '?']","['In', 'che', 'anno', 'è', 'morto', ""l'autore"", 'de', 'Il', 'signore', 'degli', 'anelli', '?']"
What year was the author who wrote the Lord of the Rings series born?,In che anno è nato l'autore de Il signore degli anelli?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'year', 'was', 'the', 'author', 'who', 'wrote', 'the', 'Lord', 'of', 'the', 'Rings', 'series', 'born', '?']","['In', 'che', 'anno', 'è', 'nato', ""l'autore"", 'de', 'Il', 'signore', 'degli', 'anelli', '?']"
Where was the author of a Tale of Two Cities born?,Dove è nato l'autore di Racconto di due città?,en,it,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Where', 'was', 'the', 'author', 'of', 'a', 'Tale', 'of', 'Two', 'Cities', 'born', '?']","['Dove', 'è', 'nato', ""l'autore"", 'di', 'Racconto', 'di', 'due', 'città', '?']"
Who directed the second Lord of the Rings book?,Chi è il regista del secondo libro Il Signore degli Anelli?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'directed', 'the', 'second', 'Lord', 'of', 'the', 'Rings', 'book', '?']","['Chi', 'è', 'il', 'regista', 'del', 'secondo', 'libro', 'Il', 'Signore', 'degli', 'Anelli', '?']"
When did the author of the Lord of the Rings trilogy die?,Quando è morto l'autore della trilogia de Il signore degli anelli?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['When', 'did', 'the', 'author', 'of', 'the', 'Lord', 'of', 'the', 'Rings', 'trilogy', 'die', '?']","['Quando', 'è', 'morto', ""l'autore"", 'della', 'trilogia', 'de', 'Il', 'signore', 'degli', 'anelli', '?']"
When was the author of the Lord of the Rings trilogy born?,Quando è nato l'autore della trilogia de Il signore degli anelli?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['When', 'was', 'the', 'author', 'of', 'the', 'Lord', 'of', 'the', 'Rings', 'trilogy', 'born', '?']","['Quando', 'è', 'nato', ""l'autore"", 'della', 'trilogia', 'de', 'Il', 'signore', 'degli', 'anelli', '?']"
From what city was the author of the Divine Comedy?,Di quale città era l'autore della Divina Commedia?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['From', 'what', 'city', 'was', 'the', 'author', 'of', 'the', 'Divine', 'Comedy', '?']","['Di', 'quale', 'città', 'era', ""l'autore"", 'della', 'Divina', 'Commedia', '?']"
When did the author who wrote The Martian Chronicles die?,Quando è morto l'autore che ha scritto le Cronache Marziane?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['When', 'did', 'the', 'author', 'who', 'wrote', 'The', 'Martian', 'Chronicles', 'die', '?']","['Quando', 'è', 'morto', ""l'autore"", 'che', 'ha', 'scritto', 'le', 'Cronache', 'Marziane', '?']"
Who directed the movie that's based on the second book of The Lord of the Rings trilogy?,Chi ha diretto il film basato sul secondo libro della triologia de Il signore degli anelli?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'directed', 'the', 'movie', ""that's"", 'based', 'on', 'the', 'second', 'book', 'of', 'The', 'Lord', 'of', 'the', 'Rings', 'trilogy', '?']","['Chi', 'ha', 'diretto', 'il', 'film', 'basato', 'sul', 'secondo', 'libro', 'della', 'triologia', 'de', 'Il', 'signore', 'degli', 'anelli', '?']"
Where was the author of The Wonderful Wizard of Oz born?,Dove è nato l’autore de Il meraviglioso mago di Oz?,en,it,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Where', 'was', 'the', 'author', 'of', 'The', 'Wonderful', 'Wizard', 'of', 'Oz', 'born', '?']","['Dove', 'è', 'nato', 'l', '’', 'autore', 'de', 'Il', 'meraviglioso', 'mago', 'di', 'Oz', '?']"
When did the second part of the third book of The Hunger Games come out?,Quando è uscita la seconda parte del terzo libro di Hunger Games?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['When', 'did', 'the', 'second', 'part', 'of', 'the', 'third', 'book', 'of', 'The', 'Hunger', 'Games', 'come', 'out', '?']","['Quando', 'è', 'uscita', 'la', 'seconda', 'parte', 'del', 'terzo', 'libro', 'di', 'Hunger', 'Games', '?']"
Who starred as the main character of The Hunger Games in the movie adaptations of the books?,Chi interpretò il personaggio principale dei libri di Hunger Games nell'adattamento cinematrografico?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['Who', 'starred', 'as', 'the', 'main', 'character', 'of', 'The', 'Hunger', 'Games', 'in', 'the', 'movie', 'adaptations', 'of', 'the', 'books', '?']","['Chi', 'interpretò', 'il', 'personaggio', 'principale', 'dei', 'libri', 'di', 'Hunger', 'Games', ""nell'adattamento"", 'cinematrografico', '?']"
When did the author who wrote To Kill a Mockingbird die?,Quando è morto l’autore che ha scritto Il buio oltre la siepe?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['When', 'did', 'the', 'author', 'who', 'wrote', 'To', 'Kill', 'a', 'Mockingbird', 'die', '?']","['Quando', 'è', 'morto', 'l', '’', 'autore', 'che', 'ha', 'scritto', 'Il', 'buio', 'oltre', 'la', 'siepe', '?']"
In which town was the person who wrote the Pelican Brief born?,In quale città è nata la persona che ha scritto Il rapporto Pelican?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'B-ORG', 'O']","['In', 'which', 'town', 'was', 'the', 'person', 'who', 'wrote', 'the', 'Pelican', 'Brief', 'born', '?']","['In', 'quale', 'città', 'è', 'nata', 'la', 'persona', 'che', 'ha', 'scritto', 'Il', 'rapporto', 'Pelican', '?']"
Which degree did the person who wrote Pelican Brief earn from Mississippi State University?,Quale laurea ha ottenuto la persona che ha scritto Il rapporto Pelican alla Mississippi State University?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['Which', 'degree', 'did', 'the', 'person', 'who', 'wrote', 'Pelican', 'Brief', 'earn', 'from', 'Mississippi', 'State', 'University', '?']","['Quale', 'laurea', 'ha', 'ottenuto', 'la', 'persona', 'che', 'ha', 'scritto', 'Il', 'rapporto', 'Pelican', 'alla', 'Mississippi', 'State', 'University', '?']"
When was the book Pride and Prejudice written that was later turned into a movie?,Quando è stato scritto Orgoglio e pregiudizio che è poi diventato un film?,en,it,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['When', 'was', 'the', 'book', 'Pride', 'and', 'Prejudice', 'written', 'that', 'was', 'later', 'turned', 'into', 'a', 'movie', '?']","['Quando', 'è', 'stato', 'scritto', 'Orgoglio', 'e', 'pregiudizio', 'che', 'è', 'poi', 'diventato', 'un', 'film', '?']"
"Where was the movie which was based on the Lion, the Witch and the Wardrobe filmed?","Dove è stato girato il film basato su Il leone, la strega e l’armadio?",en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Where', 'was', 'the', 'movie', 'which', 'was', 'based', 'on', 'the', 'Lion', ',', 'the', 'Witch', 'and', 'the', 'Wardrobe', 'filmed', '?']","['Dove', 'è', 'stato', 'girato', 'il', 'film', 'basato', 'su', 'Il', 'leone', ',', 'la', 'strega', 'e', 'l', '’', 'armadio', '?']"
What is the first book of The Mortal Instruments series?,Qual è il primo libro della serie Shadowhunters?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['What', 'is', 'the', 'first', 'book', 'of', 'The', 'Mortal', 'Instruments', 'series', '?']","['Qual', 'è', 'il', 'primo', 'libro', 'della', 'serie', 'Shadowhunters', '?']"
What is the second book in the Lord of the Rings series?,Qual è il secondo libro della serie Il signore degli anelli?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'is', 'the', 'second', 'book', 'in', 'the', 'Lord', 'of', 'the', 'Rings', 'series', '?']","['Qual', 'è', 'il', 'secondo', 'libro', 'della', 'serie', 'Il', 'signore', 'degli', 'anelli', '?']"
What is the first book in the Percy Jackson & the Olympians series?,Qual è il primo libro della serie Percy Jackson e gli dei dell'Olimpo?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'is', 'the', 'first', 'book', 'in', 'the', 'Percy', 'Jackson', '&', 'the', 'Olympians', 'series', '?']","['Qual', 'è', 'il', 'primo', 'libro', 'della', 'serie', 'Percy', 'Jackson', 'e', 'gli', 'dei', ""dell'Olimpo"", '?']"
What was J.K. Rowling's first book?,Qual è stato il primo libro di J.K. Rowling?,en,it,"['O', 'O', 'B-PERSON', 'I-PERSON', 'B-ORDINAL', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['What', 'was', 'J.K.', ""Rowling's"", 'first', 'book', '?']","['Qual', 'è', 'stato', 'il', 'primo', 'libro', 'di', 'J.K.', 'Rowling', '?']"
What was the first Goosebumps book?,Qual è il primo libro di Piccoli brividi?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'B-PERSON', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'was', 'the', 'first', 'Goosebumps', 'book', '?']","['Qual', 'è', 'il', 'primo', 'libro', 'di', 'Piccoli', 'brividi', '?']"
What is the second Lord of the Rings book?,Qual è il secondo libro de Il signore degli anelli?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'is', 'the', 'second', 'Lord', 'of', 'the', 'Rings', 'book', '?']","['Qual', 'è', 'il', 'secondo', 'libro', 'de', 'Il', 'signore', 'degli', 'anelli', '?']"
What was the last Wheel of Time book written?,Qual è l'ultimo libro de La Ruota del Tempo?,en,it,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'was', 'the', 'last', 'Wheel', 'of', 'Time', 'book', 'written', '?']","['Qual', 'è', ""l'ultimo"", 'libro', 'de', 'La', 'Ruota', 'del', 'Tempo', '?']"
"In A Song of Ice and Fire, what was the first book Arya Stark appeared in titled?","Nelle Cronache del ghiaccio e del fuoco, come si intitola il primo libro in cui appare Arya Stark?",en,it,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O']","['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['In', 'A', 'Song', 'of', 'Ice', 'and', 'Fire', ',', 'what', 'was', 'the', 'first', 'book', 'Arya', 'Stark', 'appeared', 'in', 'titled', '?']","['Nelle', 'Cronache', 'del', 'ghiaccio', 'e', 'del', 'fuoco', ',', 'come', 'si', 'intitola', 'il', 'primo', 'libro', 'in', 'cui', 'appare', 'Arya', 'Stark', '?']"
"When was Neil Gaiman's first novel, Good Omens, published?","Quando è stato pubblicato il primo romanzo di Neil Gaiman ""Buona Apocalisse a tutti!""?",en,it,"['O', 'O', 'B-PERSON', 'I-PERSON', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['When', 'was', 'Neil', ""Gaiman's"", 'first', 'novel', ',', 'Good', 'Omens', ',', 'published', '?']","['Quando', 'è', 'stato', 'pubblicato', 'il', 'primo', 'romanzo', 'di', 'Neil', 'Gaiman', '""', 'Buona', 'Apocalisse', 'a', 'tutti', '!', '""', '?']"
