source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
How many hobbits set off to destroy the One Ring?,¿Cuántos hobbits van en búsqueda para destruir el Anillo Único?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'many', 'hobbits', 'set', 'off', 'to', 'destroy', 'the', 'One', 'Ring', '?']","['¿', 'Cuántos', 'hobbits', 'van', 'en', 'búsqueda', 'para', 'destruir', 'el', 'Anillo', 'Único', '?']"
How many books are in the Lord of the Rings?,¿Cuántos libros tiene El señor de los anillos?,en,es,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['How', 'many', 'books', 'are', 'in', 'the', 'Lord', 'of', 'the', 'Rings', '?']","['¿', 'Cuántos', 'libros', 'tiene', 'El', 'señor', 'de', 'los', 'anillos', '?']"
How many competitors were in the Triwizard Tournament of 1994?,¿Cuántos competidores había en el Torneo de los Tres Magos de 1994?,en,es,"['O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'B-DATE', 'O']","['How', 'many', 'competitors', 'were', 'in', 'the', 'Triwizard', 'Tournament', 'of', '1994', '?']","['¿', 'Cuántos', 'competidores', 'había', 'en', 'el', 'Torneo', 'de', 'los', 'Tres', 'Magos', 'de', '1994', '?']"
What Pulitzer Prize winning novel by John Kennedy Toole has not been made into a movie?,¿Cuál es la novela ganadora del premio Pulitzer de John Kennedy Toole que no se ha convertido en una película?,en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'Pulitzer', 'Prize', 'winning', 'novel', 'by', 'John', 'Kennedy', 'Toole', 'has', 'not', 'been', 'made', 'into', 'a', 'movie', '?']","['¿', 'Cuál', 'es', 'la', 'novela', 'ganadora', 'del', 'premio', 'Pulitzer', 'de', 'John', 'Kennedy', 'Toole', 'que', 'no', 'se', 'ha', 'convertido', 'en', 'una', 'película', '?']"
Which of the Lord of the Rings series was not made into a movie in 2002?,¿Cuál de las series de El Señor de los Anillos no se convirtió en película en el 2002?,en,es,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-DATE', 'O']","['Which', 'of', 'the', 'Lord', 'of', 'the', 'Rings', 'series', 'was', 'not', 'made', 'into', 'a', 'movie', 'in', '2002', '?']","['¿', 'Cuál', 'de', 'las', 'series', 'de', 'El', 'Señor', 'de', 'los', 'Anillos', 'no', 'se', 'convirtió', 'en', 'película', 'en', 'el', '2002', '?']"
Which Chronicles of Narnia does not contain mention of Peter Pevensie?,¿En qué libro de Las Crónicas de Narnia no se menciona a Peter Pevensie?,en,es,"['O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['Which', 'Chronicles', 'of', 'Narnia', 'does', 'not', 'contain', 'mention', 'of', 'Peter', 'Pevensie', '?']","['¿', 'En', 'qué', 'libro', 'de', 'Las', 'Crónicas', 'de', 'Narnia', 'no', 'se', 'menciona', 'a', 'Peter', 'Pevensie', '?']"
Which Lord of the Rings trilogy books is Bilbo Baggins not in?,¿En qué libros de la triología de El Señor de los Anillos no aparece Bilbo Baggins?,en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['Which', 'Lord', 'of', 'the', 'Rings', 'trilogy', 'books', 'is', 'Bilbo', 'Baggins', 'not', 'in', '?']","['¿', 'En', 'qué', 'libros', 'de', 'la', 'triología', 'de', 'El', 'Señor', 'de', 'los', 'Anillos', 'no', 'aparece', 'Bilbo', 'Baggins', '?']"
Which Lord of the Rings trilogy books does not have Gandalf the White?,¿En qué libro de la trilogía de El señor de los Anillos no aparece Gandalf el Blanco?,en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['Which', 'Lord', 'of', 'the', 'Rings', 'trilogy', 'books', 'does', 'not', 'have', 'Gandalf', 'the', 'White', '?']","['¿', 'En', 'qué', 'libro', 'de', 'la', 'trilogía', 'de', 'El', 'señor', 'de', 'los', 'Anillos', 'no', 'aparece', 'Gandalf', 'el', 'Blanco', '?']"
What Song of Ice and Fire books is Eddard Stark not in?,¿En cuáles de los libros de Canción de Hielo y Fuego no aparece Eddard Stark?,en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['What', 'Song', 'of', 'Ice', 'and', 'Fire', 'books', 'is', 'Eddard', 'Stark', 'not', 'in', '?']","['¿', 'En', 'cuáles', 'de', 'los', 'libros', 'de', 'Canción', 'de', 'Hielo', 'y', 'Fuego', 'no', 'aparece', 'Eddard', 'Stark', '?']"
Which book in The Kingkiller Chronicles has not been released yet?,¿Qué libro de la Crónica del Asesino de Reyes aún no se publica?,en,es,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O']","['Which', 'book', 'in', 'The', 'Kingkiller', 'Chronicles', 'has', 'not', 'been', 'released', 'yet', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'Crónica', 'del', 'Asesino', 'de', 'Reyes', 'aún', 'no', 'se', 'publica', '?']"
"Which Goosebumps book was released in 1992, but not before October?",¿Qué libro de Escalofríos se publicó después de octubre de 1992?,en,es,"['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']","['Which', 'Goosebumps', 'book', 'was', 'released', 'in', '1992', ',', 'but', 'not', 'before', 'October', '?']","['¿', 'Qué', 'libro', 'de', 'Escalofríos', 'se', 'publicó', 'después', 'de', 'octubre', 'de', '1992', '?']"
Which The Lord of the Rings book was not published in 1954?,¿Qué libro de El Señor de los Anillos no se publicó en 1954?,en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'The', 'Lord', 'of', 'the', 'Rings', 'book', 'was', 'not', 'published', 'in', '1954', '?']","['¿', 'Qué', 'libro', 'de', 'El', 'Señor', 'de', 'los', 'Anillos', 'no', 'se', 'publicó', 'en', '1954', '?']"
What Hunger Games books does Finnick Odair not appear in?,¿En qué libros de los Juegos del Hambre no aparece Finnick Odair?,en,es,"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['What', 'Hunger', 'Games', 'books', 'does', 'Finnick', 'Odair', 'not', 'appear', 'in', '?']","['¿', 'En', 'qué', 'libros', 'de', 'los', 'Juegos', 'del', 'Hambre', 'no', 'aparece', 'Finnick', 'Odair', '?']"
What 1985 epic novel by American author Cormac McCarthy has not been made into a movie as of 2021?,"¿Qué novela épica de 1985, del autor estadounidense Cormac McCarthy no ha tenido una adaptación cinematográfica a partir del 2021?",en,es,"['O', 'B-DATE', 'O', 'O', 'O', 'B-NORP', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'B-NORP', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-DATE', 'B-DATE', 'O']","['What', '1985', 'epic', 'novel', 'by', 'American', 'author', 'Cormac', 'McCarthy', 'has', 'not', 'been', 'made', 'into', 'a', 'movie', 'as', 'of', '2021', '?']","['¿', 'Qué', 'novela', 'épica', 'de', '1985', ',', 'del', 'autor', 'estadounidense', 'Cormac', 'McCarthy', 'no', 'ha', 'tenido', 'una', 'adaptación', 'cinematográfica', 'a', 'partir', 'del', '2021', '?']"
What post-apocalyptic dark fantasy novel written by American author Stephen King and first published in 1978 was never made into a full length movie?,"¿Qué novela postapocalíptica de fantasía oscura, escrita por el autor estadounidense Stephen King, y publicada por primera vez en 1978 no ha tenido una adaptación cinematográfica?",en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'post', '-', 'apocalyptic', 'dark', 'fantasy', 'novel', 'written', 'by', 'American', 'author', 'Stephen', 'King', 'and', 'first', 'published', 'in', '1978', 'was', 'never', 'made', 'into', 'a', 'full', 'length', 'movie', '?']","['¿', 'Qué', 'novela', 'postapocalíptica', 'de', 'fantasía', 'oscura', ',', 'escrita', 'por', 'el', 'autor', 'estadounidense', 'Stephen', 'King', ',', 'y', 'publicada', 'por', 'primera', 'vez', 'en', '1978', 'no', 'ha', 'tenido', 'una', 'adaptación', 'cinematográfica', '?']"
How many Fifty Shades of Grey books were not turned into movies?,¿Cuántos libros de la saga Cincuenta Sombras de Grey no fueron adaptados al cine?,en,es,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'many', 'Fifty', 'Shades', 'of', 'Grey', 'books', 'were', 'not', 'turned', 'into', 'movies', '?']","['¿', 'Cuántos', 'libros', 'de', 'la', 'saga', 'Cincuenta', 'Sombras', 'de', 'Grey', 'no', 'fueron', 'adaptados', 'al', 'cine', '?']"
Which Night's Watch character in the prologue of A Game of Thrones doesn't make a return in later books after he deserts?,"¿Qué miembro de la Guardia de la Noche, que aparece en el prólogo de Juego de Tronos, no aparece en libros posteriores luego de su partida?",en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', ""Night's"", 'Watch', 'character', 'in', 'the', 'prologue', 'of', 'A', 'Game', 'of', 'Thrones', ""doesn't"", 'make', 'a', 'return', 'in', 'later', 'books', 'after', 'he', 'deserts', '?']","['¿', 'Qué', 'miembro', 'de', 'la', 'Guardia', 'de', 'la', 'Noche', ',', 'que', 'aparece', 'en', 'el', 'prólogo', 'de', 'Juego', 'de', 'Tronos', ',', 'no', 'aparece', 'en', 'libros', 'posteriores', 'luego', 'de', 'su', 'partida', '?']"
Which book in the Twilight series was released in 2005?,¿Qué libro de la saga de Crepúsculo fue publicado en 2005?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'the', 'Twilight', 'series', 'was', 'released', 'in', '2005', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'de', 'Crepúsculo', 'fue', 'publicado', 'en', '2005', '?']"
Which book in the Twilight series was released in 2006?,¿Qué libro de la saga de Crepúsculo fue publicado en 2006?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'the', 'Twilight', 'series', 'was', 'released', 'in', '2006', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'de', 'Crepúsculo', 'fue', 'publicado', 'en', '2006', '?']"
Which book in the Twilight series was released in 2020?,¿Qué libro de la saga de Crepúsculo fue publicado en 2020?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'the', 'Twilight', 'series', 'was', 'released', 'in', '2020', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'de', 'Crepúsculo', 'fue', 'publicado', 'en', '2020', '?']"
Which creatures were created by J.R.R. Tolkien and are depicted as the main characters in the Lord of the Rings book series?,¿Qué criaturas fueron creadas por J.R.R. Tolkien y son descritas como los personajes principales de la saga de El Señor de los Anillos?,en,es,"['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Which', 'creatures', 'were', 'created', 'by', 'J.R.R.', 'Tolkien', 'and', 'are', 'depicted', 'as', 'the', 'main', 'characters', 'in', 'the', 'Lord', 'of', 'the', 'Rings', 'book', 'series', '?']","['¿', 'Qué', 'criaturas', 'fueron', 'creadas', 'por', 'J.R.R.', 'Tolkien', 'y', 'son', 'descritas', 'como', 'los', 'personajes', 'principales', 'de', 'la', 'saga', 'de', 'El', 'Señor', 'de', 'los', 'Anillos', '?']"
Which book in the Wheel of Time series was released in 1991?,¿Qué libro de la saga de La Rueda del Tiempo fue publicado en 1991?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'the', 'Wheel', 'of', 'Time', 'series', 'was', 'released', 'in', '1991', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'de', 'La', 'Rueda', 'del', 'Tiempo', 'fue', 'publicado', 'en', '1991', '?']"
Which book in The Kingkiller Chronicle was released in 2011?,¿Qué libro de la Crónica del Asesino de Reyes fue publicado en 2011?,en,es,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'The', 'Kingkiller', 'Chronicle', 'was', 'released', 'in', '2011', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'Crónica', 'del', 'Asesino', 'de', 'Reyes', 'fue', 'publicado', 'en', '2011', '?']"
Which book in the Song of Ice and Fire series was released in 2000?,¿Qué libro de la saga de Canción de Hielo y Fuego fue publicado en el 2000?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'B-DATE', 'O']","['Which', 'book', 'in', 'the', 'Song', 'of', 'Ice', 'and', 'Fire', 'series', 'was', 'released', 'in', '2000', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'de', 'Canción', 'de', 'Hielo', 'y', 'Fuego', 'fue', 'publicado', 'en', 'el', '2000', '?']"
Which book in the Lord of the Rings series was published in 1954?,¿Qué libro de la saga del Señor de los Anillos fue publicado en 1954?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'the', 'Lord', 'of', 'the', 'Rings', 'series', 'was', 'published', 'in', '1954', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'del', 'Señor', 'de', 'los', 'Anillos', 'fue', 'publicado', 'en', '1954', '?']"
Which book in the Lord of the Rings series was published in 1955?,¿Qué libro de la saga del Señor de los Anillos fue publicado en 1955?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'the', 'Lord', 'of', 'the', 'Rings', 'series', 'was', 'published', 'in', '1955', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'del', 'Señor', 'de', 'los', 'Anillos', 'fue', 'publicado', 'en', '1955', '?']"
Which book in The Hunger Games series was released in 2009?,¿Qué libro de la saga de Los Juegos del Hambre fue publicado en 2009?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'The', 'Hunger', 'Games', 'series', 'was', 'released', 'in', '2009', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'de', 'Los', 'Juegos', 'del', 'Hambre', 'fue', 'publicado', 'en', '2009', '?']"
Which book in The Chronicles of Narnia series was released in 1950?,¿Qué libro de la saga de las Crónicas de Narnia fue publicado en 1950?,en,es,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['Which', 'book', 'in', 'The', 'Chronicles', 'of', 'Narnia', 'series', 'was', 'released', 'in', '1950', '?']","['¿', 'Qué', 'libro', 'de', 'la', 'saga', 'de', 'las', 'Crónicas', 'de', 'Narnia', 'fue', 'publicado', 'en', '1950', '?']"
Which Agatha Christie novel was published in 1930 and is a part of the Miss Marple series?,¿Qué novela de Ágatha Christie fue publicada en 1930 y forma parte de la saga de Miss Marple?,en,es,"['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","['Which', 'Agatha', 'Christie', 'novel', 'was', 'published', 'in', '1930', 'and', 'is', 'a', 'part', 'of', 'the', 'Miss', 'Marple', 'series', '?']","['¿', 'Qué', 'novela', 'de', 'Ágatha', 'Christie', 'fue', 'publicada', 'en', '1930', 'y', 'forma', 'parte', 'de', 'la', 'saga', 'de', 'Miss', 'Marple', '?']"
Which book introduced a small hobbit and was loosely based on the Bible?,¿Qué libro introdujo un pequeño hobbit y estaba basado ligeramente en la Biblia?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['Which', 'book', 'introduced', 'a', 'small', 'hobbit', 'and', 'was', 'loosely', 'based', 'on', 'the', 'Bible', '?']","['¿', 'Qué', 'libro', 'introdujo', 'un', 'pequeño', 'hobbit', 'y', 'estaba', 'basado', 'ligeramente', 'en', 'la', 'Biblia', '?']"
Who is the main character of The Hobbit who went on a journey and also found a small gold ring?,¿Quién es el protagonista de El Hobbit que emprendió viaje y encontró un pequeño anillo de Oro?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'is', 'the', 'main', 'character', 'of', 'The', 'Hobbit', 'who', 'went', 'on', 'a', 'journey', 'and', 'also', 'found', 'a', 'small', 'gold', 'ring', '?']","['¿', 'Quién', 'es', 'el', 'protagonista', 'de', 'El', 'Hobbit', 'que', 'emprendió', 'viaje', 'y', 'encontró', 'un', 'pequeño', 'anillo', 'de', 'Oro', '?']"
Which book features a kid's song and dozens of small insects who march?,¿Qué libro incluye una canción para niños y docenas de pequeños insectos que marchan?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'book', 'features', 'a', ""kid's"", 'song', 'and', 'dozens', 'of', 'small', 'insects', 'who', 'march', '?']","['¿', 'Qué', 'libro', 'incluye', 'una', 'canción', 'para', 'niños', 'y', 'docenas', 'de', 'pequeños', 'insectos', 'que', 'marchan', '?']"
Which character was a trainer and trained Katniss Everdeen in The Hunger Games?,¿Qué personaje era entrenador y entrenó a Katniss Everdeen en Los juegos del hambre?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Which', 'character', 'was', 'a', 'trainer', 'and', 'trained', 'Katniss', 'Everdeen', 'in', 'The', 'Hunger', 'Games', '?']","['¿', 'Qué', 'personaje', 'era', 'entrenador', 'y', 'entrenó', 'a', 'Katniss', 'Everdeen', 'en', 'Los', 'juegos', 'del', 'hambre', '?']"
